ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Borough,Country,Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Give_Way,Stop,Amenity,Junction,Station,Railway,No_Exit,Crossing,Roundabout,Turning_Loop,Traffic_Calming,Traffic_Signal,Civil_Twilight
A-13480,2,2020/12/23 19:22,2020/12/23 20:40,29.611383,-95.210856,4.463,Incident on I-45 NB near AIRPORT BLVD Expect long delays.,nan,I-45 N,R,Houston,Harris,TX,77034,Southeast,US,US/Central,72,72,87,29.78,10,S,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-14108,2,2020/8/31 9:58,2020/8/31 10:58,29.703911,-95.571213,0,Accident on Wilcrest Dr at Bellaire Blvd.,nan,Wilcrest Dr,R,Houston,Harris,TX,77072,Southwest,US,US/Central,89,89,75,29.75,10,S,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-14384,2,2020/2/14 16:32,2020/2/14 17:01,29.747574,-95.557854,0,2 center lane blocked due to accident on TX-8-BELTWAY Sam Houston Pkwy Southbound at Briar Forest Dr.,nan,W Sam Houston Tollway S,R,Houston,Harris,TX,77042,Southwest,US,US/Central,60,60,38,30.27,10,ENE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-14677,2,2020/8/17 10:10,2020/8/17 11:30,29.715525,-95.571426,0,Accident on Wilcrest Dr at Harwin Dr.,nan,Harwin Dr,R,Houston,Harris,TX,77072,Southwest,US,US/Central,79,79,74,29.98,10,SSE,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-15660,2,2020/11/28 0:18,2020/11/28 1:33,29.717814,-95.525251,0.059,Incident on HARWIN DR near OSAGE ST Drive with caution.,8040, Harwin Dr,R,Houston,Harris,TX,77036-1814,Southwest,US,US/Central,70,70,88,30,6,E,10,0.15,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-16115,2,2020/9/4 11:32,2020/9/4 12:20,29.714939,-95.497124,0,Accident on Hillcroft Ave at Gulfton Dr.,nan,Gulfton St,R,Houston,Harris,TX,77081,Southwest,US,US/Central,87,87,72,30.01,10,SSE,6,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-16413,2,2020/12/31 11:02,2020/12/31 15:05,29.798274,-95.361087,0.033,Incident on IRVINGTON BLVD near PATTON ST Drive with caution.,4101, Irvington Blvd,L,Houston,Harris,TX,77009,Inner Loop,US,US/Central,67,67,93,29.61,1,SE,6,0.13,Heavy T-Storm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-16845,2,50:32.0,50:33.0,29.736083,-95.441613,0.015,Incident on WESLAYAN ST near W MAIN ST Drive with caution.,3206, Weslayan St,R,Houston,Harris,TX,77027-5722,Inner Loop,US,US/Central,61,61,78,30.12,10,ESE,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-17194,2,2020/5/21 7:57,2020/5/21 10:21,29.737671,-95.496323,0,Accident on FM-1093 Westheimer Rd at Winrock Blvd.,6367,Westheimer Rd,L,Houston,Harris,TX,77057-5103,Southwest,US,US/Central,79,79,84,29.79,10,SSE,9,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-17235,2,2020/11/8 9:56,2020/11/8 13:17,29.670001,-95.337413,0.013,Incident on WILLOW GLEN DR near MARTIN LUTHER KING BLVD Drive with caution.,nan,Willow Glen Dr,R,Houston,Harris,TX,77033,Southeast,US,US/Central,nan,nan,nan,nan,nan,nan,nan,nan,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-17303,2,2020/1/1 3:22,2020/1/1 4:58,29.712839,-95.316299,0,Accident on Telephone Rd at US-90-ALT Wayside Dr.,6098,Old Spanish Trl,R,Houston,Harris,TX,77023-5337,Inner Loop,US,US/Central,54,54,51,30.07,9,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-17372,2,2020/7/11 16:50,2020/7/11 18:06,29.938471,-95.380966,0,Left lane blocked left hand shoulder blocked and right hand shoulder blocked due to accident on Beltway 8 Westbound at Hardy St.,nan,E Hardy Rd,R,Houston,Harris,TX,77032,Northeast,US,US/Central,99,99,38,29.83,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-17553,3,2020/2/7 17:18,2020/2/7 17:48,29.680571,-95.38102,0,Center lane blocked due to accident on I-610 Eastbound at TX-288.,nan,I-610 E,R,Houston,Harris,TX,77021,Inner Loop,US,US/Central,70,70,31,29.86,10,SW,17,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-17853,2,2020/12/10 8:27,2020/12/10 9:29,29.86344,-95.458817,0,Accident on T C Jester Blvd at Little York Rd.,6966,W T.C. Jester Blvd,R,Houston,Harris,TX,77088,Northwest,US,US/Central,58,58,87,29.98,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-18602,2,2020/12/23 6:20,2020/12/23 7:35,29.714176,-95.278341,0.017,Incident on BROADWAY ST near LA PORTE FWY Drive with caution.,1296, Broadway St,L,Houston,Harris,TX,77012-3714,Inner Loop,US,US/Central,67,67,81,29.91,10,SSE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-18831,2,2020/12/6 7:00,2020/12/6 9:18,29.742739,-95.4046,0.051,Incident on WESTHEIMER RD near WOODHEAD ST Drive with caution.,2600, Woodhead St,R,Houston,Harris,TX,77098-1615,Inner Loop,US,US/Central,47,47,93,30.06,3,SW,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-18891,2,2020/9/12 22:22,2020/9/13 0:28,29.936445,-95.412505,5.865,Slow traffic from I-45/North Fwy Frontage/FM-1960 (I-45 HOV) to Airline Dr/Exit 53 (I-45 HOV) due to accident.,nan,I-45 N,R,Houston,Harris,TX,77060,Northeast,US,US/Central,80,80,81,29.78,10,NNE,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-18953,2,2020/6/2 10:34,2020/6/2 11:32,29.741199,-95.534286,0,Accident on Tanglewilde Ave Southbound at Ella Lee Ln.,9589,Ella Lee Ln,L,Houston,Harris,TX,77063-1202,Southwest,US,US/Central,86,86,61,30.02,10,ESE,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-18957,2,2020/5/7 11:23,2020/5/7 13:21,29.82732,-95.410622,0,Accident on 43rd St at TX-261-SPUR Shepherd Dr.,701,W 43rd St,R,Houston,Harris,TX,77018-4401,Northwest,US,US/Central,83,83,42,30.08,10,SE,16,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-19309,2,2020/12/15 7:22,2020/12/15 8:49,29.685617,-95.27816,0,Accident on Park Place Blvd at Gulf Fwy.,nan,Park Place Blvd,R,Houston,Harris,TX,77017,Southeast,US,US/Central,48,44,83,29.94,10,ENE,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-19310,2,2020/9/21 22:33,2020/9/21 23:48,29.719423,-95.496114,4.475,Incident on I-69 SB near FONDREN RD Expect long delays.,nan,I-69 N,R,Houston,Harris,TX,77074,Southwest,US,US/Central,77,77,90,29.83,4,ENE,18,0.19,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-19434,2,2020/2/7 4:24,2020/2/7 4:53,29.689404,-95.557404,0,Three lanes blocked due to accident on TX-8-BELTWAY Frontage Southbound at Beechnut St.,nan,W Sam Houston Tollway N,R,Houston,Harris,TX,77072,Southwest,US,US/Central,36,32,76,29.79,10,S,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-19475,3,2020/7/21 4:18,2020/7/21 4:47,29.784529,-95.53231,0,Lane blocked due to accident on I-10 Westbound at Bunker hill rd.,nan,Katy Tollway,R,Houston,Harris,TX,77024,Southwest,US,US/Central,77,77,94,29.83,4,ENE,8,0.06,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-19481,2,2020/12/30 14:29,2020/12/31 0:05,29.736001,-95.500823,0.126,Slow traffic on FM-1093 from Unity Dr / Highmeadow Dr to Stoney Brook Dr due to accident.,2781, Hillcroft Ave,R,Houston,Harris,TX,77057-5003,Southwest,US,US/Central,74,74,76,29.78,8,S,14,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-20349,2,2020/11/9 18:04,2020/11/9 18:48,29.651325,-95.568336,0,Accident on Wilcrest Dr at Southwest Fwy.,nan,I-69 N,R,Houston,Harris,TX,77031,Southwest,US,US/Central,77,77,74,29.79,10,SE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-20383,2,2020/11/27 17:18,2020/11/27 21:00,29.802848,-95.47676,0.044,Incident on LONG POINT RD near THONIG RD Drive with caution.,7427, Long Point Rd,L,Houston,Harris,TX,77055-3701,Northwest,US,US/Central,72,72,87,29.91,10,ENE,8,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-20427,3,2020/7/31 12:33,2020/7/31 13:33,29.746233,-95.361229,0,2 center lane blocked due to accident on I-69 Northbound at Pease St.,nan,I-69 N,R,Houston,Harris,TX,77003,Inner Loop,US,US/Central,93,93,54,29.93,10,SW,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-20612,3,2020/1/30 11:12,2020/1/30 11:41,29.73167,-95.391769,0,3 center lane blocked due to accident on I-69 Northbound at Montrose blvd.,nan,I-69 N,R,Houston,Harris,TX,77006,Inner Loop,US,US/Central,53,53,77,30.05,10,NE,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-20635,3,2020/1/21 5:29,2020/1/21 5:58,29.93247,-95.413376,0,Left hand shoulder blocked and left and center lane blocked due to accident on North Fwy Southbound at FM-525.,11401,North Fwy,L,Houston,Harris,TX,77060-3701,Northeast,US,US/Central,38,38,76,30.38,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-21036,2,2020/9/27 14:21,2020/9/27 23:00,29.717597,-95.370774,0.091,Incident on OAKDALE ST near ENNIS ST Drive with caution.,2700, Oakdale St,R,Houston,Harris,TX,77004-7730,Inner Loop,US,US/Central,91,91,48,29.75,10,SSW,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-21258,2,2020/2/13 10:12,2020/2/13 10:58,29.730391,-95.343567,0,Accident on Dennis St at Leek St.,2701,Leek St,L,Houston,Harris,TX,77004-2538,Inner Loop,US,US/Central,50,50,63,30.15,10,N,17,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-21433,2,2020/11/27 22:48,2020/11/28 0:03,29.784548,-95.498449,0.013,Incident on I-10 WB near BINGLE RD Expect long delays.,nan,I-10 W,R,Houston,Harris,TX,77024,Southwest,US,US/Central,70,70,88,30.01,3,ESE,10,0.7,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-21434,2,2020/9/30 18:57,2020/9/30 21:46,29.750815,-95.374878,0.062,Incident on GRAY ST near SMITH ST Drive with caution.,2099, Smith St,L,Houston,Harris,TX,77002-8651,Inner Loop,US,US/Central,79,79,32,30,10,S,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-21941,2,2020/9/22 19:43,2020/9/22 20:27,29.627634,-95.234154,0,Accident on Almeda Genoa Rd at Rowlett Rd.,10200,Almeda Genoa Rd,L,Houston,Harris,TX,77075-2422,Southeast,US,US/Central,78,78,87,29.73,10,NE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-22286,2,2020/12/18 19:41,2020/12/18 21:38,29.716338,-95.493138,0.072,Incident on GULFTON ST near WESTWARD ST Drive with caution.,6300, Gulfton St,R,Houston,Harris,TX,77081-1108,Southwest,US,US/Central,60,60,86,30.11,9,ESE,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-22535,2,2020/11/17 15:30,2020/11/17 17:27,29.761146,-95.34388,0.038,Incident on S JENSEN DR near KENNEDY ST Drive with caution.,343, Kennedy St,L,Houston,Harris,TX,77003,Inner Loop,US,US/Central,76,76,19,30.32,10,E,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-22655,2,2020/12/31 0:15,2020/12/31 1:30,29.70177,-95.295152,0.87,Incident on I-45 SB near WOODRIDGE DR Expect long delays.,nan,I-45 N,R,Houston,Harris,TX,77087,Southeast,US,US/Central,71,71,87,29.72,9,SSE,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-22732,2,2020/12/20 9:32,2020/12/20 12:32,29.688872,-95.418632,0.087,Incident on MAIN ST near MCNEE RD Drive with caution.,8859, Main St,L,Houston,Harris,TX,77025-2706,Inner Loop,US,US/Central,53,53,89,30.08,4,NNW,3,0,Shallow Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-22798,2,2020/10/18 6:52,2020/10/18 11:37,29.657805,-95.329319,0.04,Incident on HIRONDEL ST near CRESTMONT ST Drive with caution.,5858, Hirondel St,R,Houston,Harris,TX,77033-2304,Southeast,US,US/Central,71,71,90,29.96,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-22816,2,2020/9/24 7:17,2020/9/24 10:35,29.796967,-95.320518,0.106,Incident on CRANE ST near PICKFAIR ST Drive with caution.,4998, Crane St,R,Houston,Harris,TX,77026-3904,Inner Loop,US,US/Central,70,70,87,29.83,10,N,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-23028,2,2020/7/13 11:23,2020/7/13 12:56,29.707161,-95.500954,0,Accident on De Moss Dr at Tarnef Dr.,6702,Tarnef Dr,R,Houston,Harris,TX,77074-4914,Southwest,US,US/Central,90,90,61,29.89,10,WSW,10,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-23100,2,2020/12/15 3:47,2020/12/15 5:23,29.960556,-95.424189,0.056,Incident on NORTHBOROUGH DR near RUSHCREEK DR Drive with caution.,13353, Northborough Dr,L,Houston,Harris,TX,77067-1717,Northwest,US,US/Central,45,41,82,29.93,10,NE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-23460,2,2020/11/19 23:19,2020/11/20 0:34,29.595773,-95.194311,0.89,Incident on I-45 NB near SCARSDALE BLVD Expect long delays.,nan,I-45 N,R,Houston,Harris,TX,77034,Southeast,US,US/Central,68,68,90,30.21,7,E,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-23502,2,2020/11/7 2:39,2020/11/7 4:38,29.777981,-95.434488,0.599,Incident on I-10 EB near WASHINGTON AVE Three lanes blocked. Expect delays.,nan,I-10 E,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,61,61,87,29.98,10,NNW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-24386,2,2020/12/11 17:35,2020/12/12 2:39,29.730678,-95.412863,1.304,Stationary traffic on I-69 N - US-59 N from Buffalo Speedway (US-59) to US-59 HOV Lane/Main St (US-59) due to accident.,nan,I-69 N,R,Houston,Harris,TX,77098,Inner Loop,US,US/Central,70,70,87,29.78,1,W,10,0.19,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-24514,3,2020/10/1 16:48,2020/10/1 18:06,29.668159,-95.262161,0,Right lane blocked due to accident on I-45 Northbound at Monroe Rd.,8548,Gulf Fwy,R,Houston,Harris,TX,77017-5025,Southeast,US,US/Central,88,88,25,30.02,10,NNE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-24715,2,2020/12/23 9:20,2020/12/23 15:29,29.752047,-95.381281,0.044,Incident on WILSON ST near W WEBSTER ST Drive with caution.,1900, Wilson St,R,Houston,Harris,TX,77006-1550,Inner Loop,US,US/Central,69,69,81,29.92,10,S,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-24885,2,2020/12/26 2:40,2020/12/26 3:55,29.776135,-95.397559,0.016,Incident on I-10 FRONTAGE RD EB near HEIGHTS BLVD Expect long delays.,243, Heights Blvd,L,Houston,Harris,TX,77007,Inner Loop,US,US/Central,45,45,80,30.18,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-24924,2,2020/10/26 7:54,2020/10/26 9:12,29.614019,-95.386002,0,Accident on Almeda-Genoa Rd at TX-288.,nan,Almeda Genoa Rd,R,Houston,Harris,TX,77047,Southeast,US,US/Central,74,74,85,29.91,10,ENE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-24968,2,2020/7/24 9:58,2020/7/24 11:14,29.85943,-95.349907,0,Accident on Parker Rd at Aldine Westfield Rd.,10201,Aldine Westfield Rd,L,Houston,Harris,TX,77093-4439,Northeast,US,US/Central,83,83,77,29.8,10,NE,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-25079,2,2020/9/15 23:20,2020/9/16 2:45,29.793052,-95.513937,0.026,Incident on CAMPBELL RD near WINDSOR CT Drive with caution.,1319, Campbell Rd,L,Houston,Harris,TX,77055-6403,Northwest,US,US/Central,87,87,57,29.87,10,NE,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-25107,2,2020/6/24 5:54,2020/6/24 6:23,29.60684,-95.20639,0,Left lane blocked and right hand shoulder blocked due to accident on Sam Houston Tlwy Eastbound at I-45 Gulf Fwy Exit 32. Heavy vehicles use left lane.,nan,I-45 S,R,Houston,Harris,TX,77034,Southeast,US,US/Central,73,73,87,29.78,8,WSW,8,0.7,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-25259,2,2020/8/21 11:04,2020/8/21 12:54,29.89119,-95.300964,0,Accident on Homestead Rd at Mt Houston Rd.,nan,Homestead Rd,R,Houston,Harris,TX,77050,Northeast,US,US/Central,87,87,63,29.78,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-25340,2,2020/12/13 2:07,2020/12/13 3:43,29.8533,-95.397906,0.113,Incident on NORTH FWY near W ROSAMOND ST Drive with caution.,6008, North Fwy,R,Houston,Harris,TX,77076-4029,Northeast,US,US/Central,57,57,87,29.83,7,ESE,7,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-25672,2,2020/12/16 0:37,2020/12/16 3:37,29.819566,-95.459444,0.005,Incident on W 34TH ST near MANGUM RD Drive with caution.,nan,Mangum Rd,R,Houston,Harris,TX,77092,Northwest,US,US/Central,50,50,86,29.97,10,NNW,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-25683,2,2020/11/7 23:11,2020/11/8 0:47,29.746888,-95.366531,0.063,Incident on PIERCE ST near CRAWFORD ST Drive with caution.,1998, La Branch St,R,Houston,Harris,TX,77002,Inner Loop,US,US/Central,69,69,78,29.93,10,ESE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-25881,2,2020/12/24 16:56,2020/12/24 19:56,29.679138,-95.484234,0.134,Incident on BRAESVALLEY DR near RENWICK DR Drive with caution.,10049, Renwick Dr,L,Houston,Harris,TX,77096,Southwest,US,US/Central,52,52,20,30.24,10,WNW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-25882,2,2020/2/28 6:04,2020/2/28 7:20,29.768808,-95.623138,0,Accident on Eldridge Pkwy at Enclave Pkwy.,nan,Eldridge Pkwy,R,Houston,Harris,TX,77077,Southwest,US,US/Central,40,40,79,30.25,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-25932,2,2020/11/9 1:11,2020/11/9 3:29,29.67447,-95.344986,0.16,Incident on LONGMEADOW ST near HERSCHELWOOD DR Drive with caution.,5107, Longmeadow St,L,Houston,Harris,TX,77033-2745,Southeast,US,US/Central,77,77,79,29.94,10,SE,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-25941,2,50:41.0,26:41.0,29.682576,-95.508815,0.066,Incident on FONDREN RD near ARIEL ST Drive with caution.,8828, Fondren Rd,L,Houston,Harris,TX,77074-7008,Southwest,US,US/Central,nan,nan,nan,nan,nan,nan,nan,nan,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-25999,2,2020/12/10 23:01,2020/12/11 1:40,29.938168,-95.407461,0.128,Incident on GREENSPOINT DR near NORTHPOINT DR Drive with caution.,11901, Greenspoint Dr,L,Houston,Harris,TX,77060,Northeast,US,US/Central,63,63,84,29.86,10,S,3,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-26468,3,2020/2/17 13:42,2020/2/17 14:40,29.808214,-95.336433,0,Left right and 3 center lane blocked due to accident on I-69 Southbound at I-610 Exits 20 20A 20B.,nan,I-610 E,R,Houston,Harris,TX,77026,Inner Loop,US,US/Central,79,79,64,29.81,10,S,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-26817,2,2020/9/7 16:23,2020/9/7 17:24,29.859461,-95.327522,0,Accident on Parker Rd at Friendly Rd.,10198,Friendly Rd,R,Houston,Harris,TX,77093-5938,Northeast,US,US/Central,78,78,81,29.72,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-27015,2,2020/10/3 4:00,2020/10/3 6:22,29.653606,-95.267096,0.116,Incident on MONROE RD near PANAIR Drive with caution.,8153, W Monroe Rd,L,Houston,Harris,TX,77061-4117,Southeast,US,US/Central,64,64,63,30.04,10,E,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-27140,2,2020/3/23 19:43,2020/3/23 20:43,29.652611,-95.355461,0,Accident on FM-865 Cullen Blvd at Wenda St.,nan,Wenda St,R,Houston,Harris,TX,77051,Southeast,US,US/Central,75,75,79,29.93,10,SSE,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
